complaint_id,customer_id,complaint_date,category,description,status,resolution,priority
CMP01364,CUS-01169,2025-01-22,product_quality,Customer service lama merespon.,closed,Refund diproses,high
CMP01365,CUS-04232,2025-05-14,account_security,Customer service lama merespon.,closed,,low
CMP01366,CUS-10669,2025-01-11,product_quality,Customer service lama merespon.,resolved,Refund diproses,low
CMP01367,CUS-10025,2025-02-25,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Refund diproses,medium
CMP01368,CUS-08311,2025-04-09,promo_issue,"Packaging rusak, produk penyok.",resolved,,medium
CMP01369,CUS-05605,2025-04-30,app_bug,Refund belum masuk setelah 2 minggu.,in_progress,,low
CMP01370,CUS-05287,2025-01-16,packaging,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,medium
CMP01371,CUS-03559,2025-02-22,refund_delay,Refund belum masuk setelah 2 minggu.,open,,medium
CMP01372,CUS-02816,2025-03-22,product_quality,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,low
CMP01373,CUS-01087,2025-01-24,refund_delay,Notifikasi pesanan tidak masuk ke email.,resolved,Sudah diganti,high
CMP01374,CUS-03448,2025-01-14,packaging,Harga di aplikasi berbeda dengan yang di website.,resolved,Menunggu respon seller,low
CMP01375,CUS-04722,2025-02-15,account_security,Customer service lama merespon.,in_progress,,high
CMP01376,CUS-05566,2025-01-18,account_security,Harga di aplikasi berbeda dengan yang di website.,open,,low
CMP01377,CUS-03787,2025-06-23,refund_delay,Aplikasi sering error saat checkout.,in_progress,,low
CMP01378,CUS-04129,2025-01-03,packaging,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,high
CMP01379,CUS-02096,2025-06-04,refund_delay,Produk yang diterima tidak sesuai dengan foto di website.,closed,Refund diproses,low
CMP01380,CUS-07545,2025-02-20,delivery_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,medium
CMP01381,CUS-01190,2025-01-03,billing_error,Notifikasi pesanan tidak masuk ke email.,in_progress,,low
CMP01382,CUS-03854,2025-01-22,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Menunggu respon seller,medium
CMP01383,CUS-01646,2025-02-03,account_security,Customer service lama merespon.,in_progress,,low
CMP01384,CUS-02431,2025-03-14,packaging,"Packaging rusak, produk penyok.",resolved,Sudah diganti,high
CMP01385,CUS-00067,2025-06-06,product_quality,Aplikasi sering error saat checkout.,closed,Refund diproses,low
CMP01386,CUS-04664,2025-05-27,product_quality,Refund belum masuk setelah 2 minggu.,resolved,Menunggu respon seller,high
CMP01387,CUS-07678,2025-04-01,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,closed,,high
CMP01388,CUS-03615,2025-01-07,customer_service,Refund belum masuk setelah 2 minggu.,closed,Sudah diganti,low
CMP01389,CUS-07331,2025-02-03,packaging,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,high
CMP01390,CUS-03443,2025-02-20,product_quality,Notifikasi pesanan tidak masuk ke email.,resolved,,low
CMP01391,CUS-01224,2025-05-31,packaging,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",in_progress,,medium
CMP01392,CUS-10816,2025-01-23,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,medium
CMP01393,CUS-09003,2025-04-27,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,medium
CMP01394,CUS-01995,2025-02-26,wrong_item,Harga di aplikasi berbeda dengan yang di website.,in_progress,,low
CMP01395,CUS-02877,2025-02-03,refund_delay,Aplikasi sering error saat checkout.,closed,Sudah diganti,high
CMP01396,CUS-01605,2025-04-03,product_quality,Harga di aplikasi berbeda dengan yang di website.,closed,,high
CMP01397,CUS-04125,2025-06-14,packaging,Aplikasi sering error saat checkout.,closed,,high
CMP01398,CUS-11183,2025-03-17,packaging,Refund belum masuk setelah 2 minggu.,open,,high
CMP01399,CUS-09668,2025-04-26,customer_service,"Packaging rusak, produk penyok.",closed,,low
CMP01400,CUS-01091,2025-01-14,account_security,Aplikasi sering error saat checkout.,closed,Refund diproses,medium
CMP01401,CUS-08461,2025-01-07,refund_delay,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP01402,CUS-07637,2025-05-28,delivery_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,medium
CMP01403,CUS-02551,2025-04-09,delivery_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,medium
CMP01404,CUS-09740,2025-06-14,packaging,Aplikasi sering error saat checkout.,closed,,high
CMP01405,CUS-02289,2025-02-03,product_quality,Harga di aplikasi berbeda dengan yang di website.,in_progress,,low
CMP01406,CUS-04980,2025-03-25,product_quality,"Packaging rusak, produk penyok.",resolved,,low
CMP01407,CUS-11032,2025-05-23,billing_error,Harga di aplikasi berbeda dengan yang di website.,in_progress,,medium
CMP01408,CUS-04843,2025-06-27,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,medium
CMP01409,CUS-01770,2025-06-02,customer_service,Harga di aplikasi berbeda dengan yang di website.,resolved,Escalated,high
CMP01410,CUS-09497,2025-03-05,packaging,Aplikasi sering error saat checkout.,resolved,Menunggu respon seller,high
CMP01411,CUS-02936,2025-03-26,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,open,,low
CMP01412,CUS-07880,2025-01-01,customer_service,Harga di aplikasi berbeda dengan yang di website.,closed,Refund diproses,medium
CMP01413,CUS-03113,2025-02-07,packaging,Aplikasi sering error saat checkout.,resolved,,medium
CMP01414,CUS-07017,2025-02-22,account_security,Barang yang diterima berbeda dengan yang dipesan.,closed,Escalated,high
CMP01415,CUS-02804,2025-02-26,packaging,Customer service lama merespon.,closed,,high
CMP01416,CUS-02979,2025-06-02,wrong_item,Barang yang diterima berbeda dengan yang dipesan.,resolved,Sudah diganti,high
CMP01417,CUS-07521,2025-03-25,billing_error,Harga di aplikasi berbeda dengan yang di website.,in_progress,,low
CMP01418,CUS-03636,2025-01-06,wrong_item,Customer service lama merespon.,open,,high
CMP01419,CUS-05216,2025-01-18,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,closed,,medium
CMP01420,CUS-10871,2025-02-27,packaging,Notifikasi pesanan tidak masuk ke email.,open,,high
CMP01421,CUS-00005,2025-03-03,promo_issue,Produk yang diterima tidak sesuai dengan foto di website.,in_progress,,medium
CMP01422,CUS-04263,2025-03-19,billing_error,Aplikasi sering error saat checkout.,closed,Menunggu respon seller,high
CMP01423,CUS-08256,2025-05-26,account_security,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Refund diproses,low
CMP01424,CUS-07296,2025-04-28,wrong_item,"Packaging rusak, produk penyok.",open,,high
CMP01425,CUS-11946,2025-02-08,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Escalated,medium
CMP01426,CUS-10361,2025-05-12,product_quality,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,high
CMP01427,CUS-08957,2025-02-12,packaging,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,low
CMP01428,CUS-04337,2025-03-15,refund_delay,"Packaging rusak, produk penyok.",in_progress,,low
CMP01429,CUS-01480,2025-05-17,billing_error,Refund belum masuk setelah 2 minggu.,resolved,,medium
CMP01430,CUS-00143,2025-04-23,account_security,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,Refund diproses,high
CMP01431,CUS-07720,2025-03-29,customer_service,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Escalated,low
CMP01432,CUS-10308,2025-01-03,billing_error,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,,low
CMP01433,CUS-04394,2025-05-28,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Sudah diganti,high
CMP01434,CUS-03889,2025-02-09,packaging,"Packaging rusak, produk penyok.",closed,Refund diproses,high
CMP01435,CUS-11496,2025-04-03,account_security,Aplikasi sering error saat checkout.,open,,medium
CMP01436,CUS-09062,2025-06-26,product_quality,Notifikasi pesanan tidak masuk ke email.,resolved,Escalated,high
CMP01437,CUS-11107,2025-02-08,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Menunggu respon seller,medium
CMP01438,CUS-09234,2025-02-17,refund_delay,Aplikasi sering error saat checkout.,closed,,high
CMP01439,CUS-01022,2025-04-29,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,high
CMP01440,CUS-01618,2025-01-09,packaging,Barang yang diterima berbeda dengan yang dipesan.,closed,Escalated,low
CMP01441,CUS-03646,2025-06-24,product_quality,"Packaging rusak, produk penyok.",closed,Escalated,high
CMP01442,CUS-05325,2025-05-30,product_quality,Customer service lama merespon.,resolved,Escalated,medium
CMP01443,CUS-07267,2025-03-05,account_security,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",closed,,low
CMP01444,CUS-02197,2025-05-03,billing_error,Produk yang diterima tidak sesuai dengan foto di website.,closed,,low
CMP01445,CUS-10269,2025-03-18,product_quality,Customer service lama merespon.,in_progress,,high
CMP01446,CUS-00861,2025-05-04,billing_error,"Packaging rusak, produk penyok.",closed,Menunggu respon seller,high
CMP01447,CUS-08141,2025-02-27,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,resolved,Refund diproses,medium
CMP01448,CUS-04011,2025-02-17,promo_issue,Customer service lama merespon.,resolved,Menunggu respon seller,high
CMP01449,CUS-05015,2025-01-15,refund_delay,Customer service lama merespon.,resolved,Refund diproses,high
CMP01450,CUS-06907,2025-03-15,packaging,Barang yang diterima berbeda dengan yang dipesan.,resolved,,high
CMP01451,CUS-09528,2025-01-29,packaging,Harga di aplikasi berbeda dengan yang di website.,resolved,Sudah diganti,medium
CMP01452,CUS-06626,2025-05-31,refund_delay,Barang yang diterima berbeda dengan yang dipesan.,closed,Sudah diganti,high
CMP01453,CUS-10330,2025-06-22,account_security,Barang yang diterima berbeda dengan yang dipesan.,open,,low
CMP01454,CUS-10873,2025-05-21,delivery_issue,"Packaging rusak, produk penyok.",closed,Sudah diganti,medium
CMP01455,CUS-10467,2025-04-05,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,medium
CMP01456,CUS-01037,2025-02-25,packaging,Notifikasi pesanan tidak masuk ke email.,open,,low
CMP01457,CUS-06181,2025-03-14,customer_service,Harga di aplikasi berbeda dengan yang di website.,resolved,Refund diproses,medium
CMP01458,CUS-00611,2025-01-07,billing_error,Notifikasi pesanan tidak masuk ke email.,in_progress,,high
CMP01459,CUS-05890,2025-03-27,billing_error,Barang yang diterima berbeda dengan yang dipesan.,closed,Refund diproses,medium
CMP01460,CUS-08833,2025-01-29,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,,low
CMP01461,CUS-01908,2025-01-28,packaging,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,high
CMP01462,CUS-10130,2025-02-27,wrong_item,Harga di aplikasi berbeda dengan yang di website.,closed,Refund diproses,high
CMP01463,CUS-09090,2025-03-07,product_quality,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,low
CMP01464,CUS-07050,2025-02-08,packaging,Customer service lama merespon.,resolved,Menunggu respon seller,medium
CMP01465,CUS-02429,2025-06-16,delivery_issue,Refund belum masuk setelah 2 minggu.,resolved,Sudah diganti,medium
CMP01466,CUS-04726,2025-05-05,promo_issue,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,high
CMP01467,CUS-09104,2025-01-09,product_quality,Harga di aplikasi berbeda dengan yang di website.,closed,Menunggu respon seller,medium
CMP01468,CUS-11998,2025-03-14,promo_issue,Customer service lama merespon.,in_progress,,low
CMP01469,CUS-00332,2025-05-06,billing_error,Barang yang diterima berbeda dengan yang dipesan.,resolved,Sudah diganti,low
CMP01470,CUS-03568,2025-01-03,refund_delay,Refund belum masuk setelah 2 minggu.,resolved,Escalated,medium
CMP01471,CUS-11819,2025-01-08,wrong_item,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,high
CMP01472,CUS-06392,2025-06-29,product_quality,Harga di aplikasi berbeda dengan yang di website.,open,,low
CMP01473,CUS-04332,2025-05-28,wrong_item,Aplikasi sering error saat checkout.,resolved,Menunggu respon seller,low
CMP01474,CUS-03212,2025-06-14,product_quality,Barang yang diterima berbeda dengan yang dipesan.,closed,Sudah diganti,medium
CMP01475,CUS-06381,2025-05-06,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,medium
CMP01476,CUS-05330,2025-06-25,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",in_progress,,medium
CMP01477,CUS-04463,2025-05-17,account_security,Aplikasi sering error saat checkout.,closed,Menunggu respon seller,low
CMP01478,CUS-11015,2025-06-11,product_quality,Notifikasi pesanan tidak masuk ke email.,resolved,Menunggu respon seller,high
CMP01479,CUS-10935,2025-03-25,customer_service,Notifikasi pesanan tidak masuk ke email.,resolved,,low
CMP01480,CUS-00495,2025-03-19,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,,high
CMP01481,CUS-02180,2025-04-24,wrong_item,"Packaging rusak, produk penyok.",resolved,Escalated,medium
CMP01482,CUS-03408,2025-02-04,refund_delay,Notifikasi pesanan tidak masuk ke email.,resolved,Escalated,low
CMP01483,CUS-08962,2025-06-09,product_quality,"Packaging rusak, produk penyok.",resolved,Sudah diganti,low
CMP01484,CUS-01609,2025-01-10,customer_service,Customer service lama merespon.,in_progress,,high
CMP01485,CUS-04415,2025-02-26,account_security,Barang yang diterima berbeda dengan yang dipesan.,open,,high
CMP01486,CUS-08394,2025-03-12,promo_issue,"Packaging rusak, produk penyok.",resolved,Sudah diganti,medium
CMP01487,CUS-07761,2025-06-27,delivery_issue,"Packaging rusak, produk penyok.",resolved,Sudah diganti,low
CMP01488,CUS-10944,2025-01-07,packaging,Refund belum masuk setelah 2 minggu.,closed,Refund diproses,high
CMP01489,CUS-09027,2025-01-18,app_bug,Produk yang diterima tidak sesuai dengan foto di website.,closed,Sudah diganti,low
CMP01490,CUS-09890,2025-05-05,app_bug,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Refund diproses,high
CMP01491,CUS-08986,2025-03-26,refund_delay,Kode promo tidak bisa digunakan padahal masih berlaku.,in_progress,,high
CMP01492,CUS-07409,2025-03-25,account_security,"Packaging rusak, produk penyok.",closed,Refund diproses,medium
CMP01493,CUS-09083,2025-06-20,packaging,Refund belum masuk setelah 2 minggu.,closed,,low
CMP01494,CUS-08009,2025-03-05,packaging,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,,medium
CMP01495,CUS-01263,2025-01-22,customer_service,"Packaging rusak, produk penyok.",in_progress,,high
CMP01496,CUS-09358,2025-04-04,product_quality,Refund belum masuk setelah 2 minggu.,closed,Menunggu respon seller,high
CMP01497,CUS-09727,2025-02-02,wrong_item,Customer service lama merespon.,resolved,Sudah diganti,low
CMP01498,CUS-03410,2025-01-30,product_quality,"Packaging rusak, produk penyok.",resolved,,medium
CMP01499,CUS-04898,2025-05-14,promo_issue,Kode promo tidak bisa digunakan padahal masih berlaku.,open,,medium
CMP01500,CUS-11947,2025-04-18,account_security,"Packaging rusak, produk penyok.",closed,,medium
CMP01501,CUS-03236,2025-03-19,wrong_item,Produk yang diterima tidak sesuai dengan foto di website.,open,,medium
CMP01502,CUS-02127,2025-01-30,refund_delay,Produk yang diterima tidak sesuai dengan foto di website.,resolved,,low
CMP01503,CUS-04415,2025-05-25,customer_service,Harga di aplikasi berbeda dengan yang di website.,closed,Menunggu respon seller,medium
CMP01504,CUS-07642,2025-01-09,product_quality,"Packaging rusak, produk penyok.",closed,Sudah diganti,low
CMP01505,CUS-07764,2025-02-12,promo_issue,"Packaging rusak, produk penyok.",closed,,medium
CMP01506,CUS-02904,2025-02-17,account_security,Kode promo tidak bisa digunakan padahal masih berlaku.,resolved,Sudah diganti,low
CMP01507,CUS-03752,2025-03-17,delivery_issue,Refund belum masuk setelah 2 minggu.,resolved,Escalated,low
CMP01508,CUS-08984,2025-05-01,promo_issue,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",in_progress,,high
CMP01509,CUS-07631,2025-05-07,wrong_item,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",open,,medium
CMP01510,CUS-06880,2025-03-10,app_bug,Kode promo tidak bisa digunakan padahal masih berlaku.,closed,Menunggu respon seller,medium
CMP01511,CUS-09068,2025-01-01,packaging,"Packaging rusak, produk penyok.",resolved,,low
CMP01512,CUS-00462,2025-01-05,wrong_item,Notifikasi pesanan tidak masuk ke email.,resolved,Sudah diganti,low
CMP01513,CUS-05200,2025-03-13,wrong_item,Produk yang diterima tidak sesuai dengan foto di website.,open,,medium
CMP01514,CUS-10377,2025-03-30,customer_service,"Pengiriman sangat lambat, sudah 2 minggu belum sampai.",resolved,Escalated,high
CMP01515,CUS-08308,2025-06-30,refund_delay,Produk yang diterima tidak sesuai dengan foto di website.,closed,Menunggu respon seller,medium
CMP01516,CUS-00195,2025-06-29,refund_delay,Refund belum masuk setelah 2 minggu.,resolved,,low
CMP01517,CUS-03326,2025-05-28,billing_error,Customer service lama merespon.,resolved,,high
CMP01518,CUS-03719,2025-06-23,customer_service,Customer service lama merespon.,closed,Refund diproses,low
CMP01519,CUS-04707,2025-03-25,customer_service,Refund belum masuk setelah 2 minggu.,resolved,Sudah diganti,high
